ImageName,ImageFolder,Width ,Height,0x,0y,0z,1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z,21x,21y,21z,22x,22y,22z,23x,23y,23z,24x,24y,24z,25x,25y,25z,26x,26y,26z,27x,27y,27z,28x,28y,28z,29x,29y,29z,30x,30y,30z,31x,31y,31z,32x,32y,32z
Boy_(12).jpg,boys photos,3264,4928,1508.70791,1553.79878,-2306.19963,1531.4172,1424.22771,-2174.30243,1573.42726,1418.58043,-2173.73454,1608.14258,1414.15359,-2174.48764,1390.41166,1453.53685,-2141.43172,1343.49438,1469.84277,-2141.55973,1303.46007,1487.06133,-2142.5424,1665.11195,1469.30348,-1147.13853,1248.09671,1581.88056,-957.50455,1623.50402,1680.55135,-1897.36113,1452.65099,1716.51556,-1844.9308,2177.27884,2131.20919,-825.07272,1041.56008,2307.45041,-414.89513,2107.498,3146.75141,-2129.67042,988.21975,3354.7951,-1400.21579,1378.21214,2343.34692,-3250.04418,1310.62358,2623.36589,-2423.21069,1143.64938,2228.10526,-3590.21175,1429.10397,2499.15939,-2603.42253,1139.88241,2110.72625,-3304.37837,1405.19169,2394.55639,-2433.70761,1212.517,2128.28715,-3152.8301,1400.85839,2444.17531,-2381.38934,1979.14198,4004.34161,133.8292,1294.11693,4051.1833,-122.1824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(120).jpg,boys photos,3449,5173,1912.16866,1607.01368,-2453.88699,1865.89649,1461.49352,-2288.635,1874.78644,1460.06747,-2289.10104,1880.17686,1456.61042,-2289.61848,1793.38496,1462.93375,-2594.35921,1752.21992,1462.79284,-2595.20844,1703.06496,1460.39122,-2597.66775,1732.17684,1519.33867,-1303.13813,1425.74309,1533.89547,-2670.60935,1909.66926,1748.33463,-2050.11002,1800.69012,1761.24338,-2445.21927,2125.9299,2409.29812,-549.74326,777.59271,2338.09421,-2604.94434,2289.74593,3549.6566,337.33063,560.66261,3508.39215,-2656.23709,2409.86753,4540.97373,-363.71472,989.61631,4423.66836,-2875.66813,2445.3531,4865.57969,-682.66471,1097.9485,4658.60347,-3174.52978,2317.07938,4842.05529,-927.98368,1234.20456,4583.0602,-3414.83731,2276.68135,4734.43657,-486.7733,1223.54593,4512.66212,-2949.13703,1987.91637,4386.5097,343.29785,1230.13805,4462.64219,-337.26641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(121).jpg,boys photos,5430,3620,2672.46905,1600.20863,-4420.40682,2781.33337,1436.26662,-4172.93121,2842.55756,1433.70545,-4175.05923,2908.64399,1431.20781,-4175.4761,2555.91554,1440.94417,-4181.14586,2487.04683,1441.28454,-4180.18169,2422.98,1442.66924,-4182.78063,3022.75537,1492.22281,-2538.63278,2356.46392,1513.83119,-2518.81145,2813.63073,1785.35877,-3796.09724,2546.19122,1809.31644,-3793.65883,3548.0151,2473.05454,-1491.51881,1881.37352,2522.70877,-1614.76013,3768.45693,3532.09622,-1665.5957,1687.29422,3600.4274,-1590.58647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(122).jpg,boys photos,6720,4480,3490.35999,1039.70364,-4548.45657,3515.61424,841.01044,-4455.53375,3557.93283,828.44379,-4455.45765,3600.24702,815.55939,-4457.39347,3353.83784,871.08028,-4502.16619,3273.26557,880.35206,-4503.58171,3197.23666,889.53251,-4504.58427,3626.38767,832.00275,-3327.114,3025.15128,952.39723,-3496.36934,3570.00801,1180.65319,-4038.70405,3371.90414,1218.4367,-4093.35617,4153.01027,1575.69761,-2464.842,2460.17106,1665.39433,-2696.19435,4204.45644,2981.88587,-2619.8362,2430.17318,3026.96968,-2993.3864,3212.69503,3408.10204,-3728.55824,3212.58227,3634.14806,-3657.84874,2914.51324,3717.61993,-4253.88268,3347.23048,4036.24779,-4090.44703,2772.58495,3477.80457,-4231.8556,3524.2808,3994.04709,-4127.01622,2820.56743,3370.78583,-3730.36749,3512.10428,3862.30843,-3668.85567,3774.75128,3331.17558,-120.53035,2862.14521,3322.80796,124.65229,4235.12644,3791.09024,-4665.92949,2085.57123,3748.15094,-3940.60421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(123).jpg,boys photos,6100,4067,2675.01644,1359.67584,-2456.55276,2721.65192,1204.49525,-2332.70548,2770.24805,1200.02905,-2333.37249,2819.40646,1194.03857,-2334.4498,2537.63459,1205.08795,-2357.43876,2466.8494,1204.26496,-2356.21638,2401.76163,1205.42175,-2357.63164,2858.19534,1244.72718,-1254.69734,2278.545,1276.39492,-1315.10745,2756.06283,1513.17796,-2027.33001,2551.24661,1524.81592,-2049.33074,3329.55253,2062.46291,-767.98237,1819.31458,2164.7853,-511.93955,3874.15076,2902.67825,-518.65839,1274.32548,2968.15763,-40.96549,3596.15222,3592.11472,-1456.10892,1701.48687,3572.70187,-741.29344,3584.60429,3727.57459,-1776.72347,1773.9373,3824.16854,-900.00793,3456.05618,3650.05217,-1862.26508,1906.46015,3783.2838,-1068.28597,3483.96013,3540.33986,-1506.7355,1901.03487,3696.2564,-804.65879,3062.54525,4047.47783,-249.50477,2201.2094,4059.61564,258.12758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(124).jpg,boys photos,612,408,328.46456,88.66443,-381.86134,334.99421,76.05565,-356.16074,338.94686,76.6635,-356.24062,342.79744,77.52849,-356.344,320.83478,74.14709,-367.05469,314.03276,73.50428,-367.15858,307.11499,72.91487,-367.37467,342.99034,82.62979,-188.50745,292.29896,77.98677,-237.45922,332.01213,103.72249,-317.21911,314.93322,102.18339,-332.47562,367.96186,160.95913,-78.62328,248.61251,150.94191,-162.85635,394.73962,257.00097,32.17382,181.16904,220.40644,-398.05876,384.05557,332.54833,34.25645,192.79977,154.42438,-752.68873,392.25503,363.00076,30.26096,185.98786,125.15089,-818.25014,384.61923,358.03211,13.98085,196.44436,117.21769,-809.44412,374.93982,343.41086,27.73522,205.46509,129.16116,-757.65806,353.54216,358.63414,-7.29734,273.7258,360.77781,7.86719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(125).jpg,boys photos,3456,4608,1610.98304,1766.40381,-4877.28946,1710.65523,1631.03851,-4696.13329,1758.39869,1636.25565,-4695.60388,1809.98486,1646.83273,-4696.59471,1532.04874,1646.82504,-4688.58897,1475.73708,1659.56973,-4688.27504,1422.92587,1675.03052,-4689.44014,1912.79176,1746.14584,-3349.79214,1370.20571,1788.62805,-3270.40302,1750.24999,1918.15906,-4369.24072,1515.17457,1931.73459,-4346.71779,2449.31314,2743.98322,-2537.13833,984.4791,2792.79877,-2252.68334,2617.17181,3944.16183,-1813.9286,805.39604,4024.50568,-1607.39226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(126).jpg,boys photos,6000,3376,3386.7588,839.17764,-4737.22458,3485.92794,678.51092,-4528.19037,3553.80785,672.23913,-4528.47004,3608.24633,668.5142,-4527.73762,3293.44475,700.72036,-4532.28772,3239.95256,707.99706,-4532.70543,3205.12176,715.79213,-4535.00426,3721.93158,749.08425,-2992.87516,3175.29237,805.21946,-2965.10249,3543.65873,989.74948,-4151.94333,3295.89272,1015.19301,-4144.1685,4300.22907,1704.06019,-1818.89337,2746.56415,1772.76273,-2042.68384,4475.51966,2928.4959,-1339.25387,2363.37233,2931.22894,-1967.95356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(127).jpg,boys photos,4480,6720,2291.47301,2792.8965,-3441.28784,2376.9273,2677.59453,-3286.88004,2421.46637,2681.39208,-3286.90006,2460.58929,2684.23333,-3287.79274,2205.41817,2667.08828,-3273.76678,2142.94584,2663.90957,-3274.06265,2099.81562,2663.70489,-3274.65466,2515.96546,2738.82437,-2345.31189,2025.23233,2717.11993,-2272.82558,2375.07572,2953.73583,-3077.56149,2175.9267,2957.61068,-3054.43707,2849.94133,3628.3231,-1797.69882,1560.48111,3567.67445,-1986.51823,2875.29224,4736.75995,-1562.30572,1586.09344,4702.69054,-2122.29437,2542.35806,5732.56926,-2341.14304,2377.59647,5321.60751,-2695.5151,2519.70333,6058.35468,-2763.23147,2541.60103,5484.95785,-2990.71651,2342.62558,6036.13214,-2897.54856,2615.30472,5340.67297,-3026.63322,2320.82268,5938.22577,-2408.00652,2564.7049,5281.10138,-2694.44004,2560.8474,5156.22162,67.97766,1916.45401,5215.03138,-66.491,2888.92994,6054.2415,-2643.58734,1948.05527,6418.59364,-501.8197,2248.58631,6628.19109,83.20904,0.0,0.0,0.0,2131.53196,6633.79669,350.9305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(128).jpg,boys photos,2904,3073,1353.56749,740.48675,-2845.25261,1442.05405,636.19696,-2741.47087,1492.29891,633.86549,-2742.36576,1537.42604,633.29631,-2743.32763,1282.87062,646.81453,-2686.4273,1238.18392,651.69955,-2687.09665,1198.24565,659.58059,-2689.21356,1625.99681,691.05925,-1832.30573,1179.23782,732.37474,-1527.96189,1469.2673,861.97758,-2477.12182,1289.15013,888.52333,-2393.16135,2046.20472,1410.26758,-1613.73671,935.53993,1445.43674,-646.33459,1989.72241,2461.89794,-1555.5337,731.72363,2287.67187,-316.60309,1338.76052,3019.14764,-2087.65694,771.64537,2893.60227,-1419.01474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.31674,3026.96585,-2116.50443,916.1198,3003.10842,-1546.74358,1693.952,3071.7444,-437.15711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(129).jpg,boys photos,3999,5000,1720.02327,941.15153,-846.82425,1844.53866,863.86696,-779.04711,1891.62719,876.76629,-778.56938,1934.24816,892.286,-778.7174,1744.33767,858.7423,-688.5279,1723.2106,862.20741,-688.20904,1703.77612,865.36571,-688.63952,2016.00445,1004.8151,-355.4042,1759.77046,974.2254,61.97298,1817.17481,1102.92494,-691.22392,1680.58022,1100.02011,-571.84678,2396.81867,1704.43922,-115.29958,1417.69315,1595.46226,187.26551,2639.79775,2359.03561,-699.63984,1274.26827,2199.31841,-357.91361,2260.88564,2557.51073,-1841.51698,1773.95377,2677.30862,-1602.12711,2189.6411,2747.13695,-2206.45709,1848.62842,2884.00888,-1956.13094,2088.68702,2659.07049,-2236.69626,1987.07029,2778.458,-2031.02297,2104.54313,2582.57598,-1870.43743,1955.29311,2696.79129,-1646.96338,2209.59651,2813.44622,-43.37095,1578.22828,2797.91713,45.4908,2781.83515,2673.79791,-2903.16249,1326.98946,2600.93689,-2823.53915,2413.08023,3988.99853,-2403.76016,1323.5447,3835.52909,-2326.59168,2319.81632,4132.16949,-2388.16099,1398.18609,3992.41507,-2295.70965,2471.61166,4567.20203,-3535.02258,1279.10028,4314.12458,-3309.19294
Boy_(13).jpg,boys photos,5184,3456,3809.84024,993.05245,-1465.57583,3834.05799,959.47126,-1422.95399,3846.19081,957.65872,-1423.07372,3858.12804,955.48055,-1423.32741,3800.88168,951.62929,-1444.72963,3787.07166,943.79071,-1444.78927,3773.08335,934.48238,-1444.93727,3869.42133,940.34351,-905.53483,3732.8908,904.53069,-1004.00856,3815.66502,1018.31129,-1242.12589,3773.07346,1009.93764,-1272.13914,3949.73012,1126.31438,-427.84432,3541.98628,1084.83601,-532.59534,3965.16914,1439.24819,-69.68945,3437.71868,1398.08963,-300.85822,3985.29369,1728.48676,-510.22084,3418.13023,1691.73111,-713.76144,3993.89289,1827.54252,-627.76448,3411.78696,1776.55765,-840.89727,3971.75681,1821.1596,-796.06206,3446.14454,1764.95238,-1005.99212,3959.53469,1799.28616,-583.51805,3455.09322,1740.64925,-783.19623,3815.29114,1731.63064,-15.18311,3595.32082,1726.36204,15.10489,3799.00549,2197.41628,-201.50661,3582.02589,2207.11075,-2.11939,3767.44458,2592.93192,596.57738,3680.63155,2516.0349,1125.0643,3767.33736,2640.85098,646.61201,3702.49231,2537.07365,1218.14892,3732.37695,2734.45553,100.01856,3632.24333,2676.5332,802.05817
Boy_(130).jpg,boys photos,3408,4000,1436.78786,1071.22755,-5861.70525,1475.91496,889.57334,-5693.12101,1540.63211,887.4507,-5692.47465,1593.96834,886.9977,-5694.05664,1269.18648,925.48966,-5688.03335,1203.83486,951.63465,-5690.06671,1143.87569,976.7046,-5690.95928,1657.68038,977.63157,-4617.15266,1022.42452,1103.15657,-4577.75997,1589.32493,1241.47177,-5441.63104,1344.00876,1279.9499,-5426.94658,2221.07817,1861.28628,-3843.57648,613.03117,2012.78782,-3519.38412,2579.24,3178.35212,-3775.59043,244.78823,3403.60975,-4012.40611,0.0,0.0,0.0,878.02312,3067.59858,-5808.82292,0.0,0.0,0.0,1124.56001,3084.31792,-6256.14128,0.0,0.0,0.0,1146.39382,2897.90392,-6195.64026,0.0,0.0,0.0,1096.18106,2885.55622,-5801.43499,1887.28556,3266.06131,-158.67665,1097.83964,3300.16899,159.95552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(131).jpg,boys photos,4592,3448,2021.73561,1258.10489,-1506.36011,2136.42506,1146.06072,-1611.48961,2182.60736,1152.00396,-1610.47827,2234.72919,1160.18373,-1611.50795,2068.32299,1144.22494,-1377.33278,2060.6917,1146.67521,-1375.99327,2054.678,1149.18735,-1377.06866,2394.18219,1256.62969,-1605.78889,2159.25174,1242.89983,-489.21616,2107.27074,1380.87724,-1486.99592,2028.44397,1375.03348,-1160.81389,2861.76669,2198.47421,-1490.10261,1809.9685,2037.13549,-213.82196,2851.65769,3176.40275,-1353.22352,1604.5241,2910.3156,332.56151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(132).jpg,boys photos,4000,6000,2604.25186,2090.3728,-9079.21886,2714.44035,1727.0515,-8287.51564,2843.52803,1730.97754,-8290.87257,2959.82528,1734.51161,-8293.82992,2266.46662,1739.63642,-8779.71935,2047.61457,1756.64091,-8780.45368,1842.83602,1790.01832,-8787.26864,3022.31526,2005.70011,-3797.07813,1442.05427,2106.26292,-5812.66546,2839.07437,2600.12287,-7366.37974,2303.24936,2636.57087,-7944.12279,3781.71444,4561.07748,848.20569,431.02217,4342.80825,-5453.64666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(133).jpg,boys photos,5304,7952,3728.49707,2475.86624,-2690.12021,3854.5218,2308.15856,-2563.335,3932.48267,2313.43747,-2565.05608,4002.67939,2321.27727,-2567.56057,3639.26349,2308.20287,-2522.78049,3575.76711,2313.51354,-2522.39226,3519.43326,2325.09443,-2524.83715,4132.29361,2420.04963,-1578.65108,3478.62931,2438.1349,-1341.34527,3905.14421,2682.93646,-2288.47345,3645.76718,2693.70259,-2218.41899,4689.2782,3529.55358,-771.51246,2882.92795,3484.49812,-959.96849,4936.88333,4770.48117,-36.61243,2409.16595,4830.38369,-526.78337,4945.3019,5927.33842,-499.31062,2256.5147,6006.06586,-1181.29288,5082.40966,6225.86044,-692.98893,2203.20872,6344.31371,-1382.60889,4969.36513,6199.84247,-971.67297,2327.23053,6323.36065,-1757.6568,4847.2827,6084.05721,-612.92852,2399.58113,6184.69798,-1337.95353,4114.64366,5955.70826,93.21091,3025.08071,5933.52333,-89.74437,4036.08148,7648.40881,-506.97013,2811.84445,7587.82328,701.58344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(134).jpg,boys photos,5184,3456,3153.63098,1052.67463,-1113.38547,3177.45353,1009.98956,-1086.47696,3194.38466,1007.72744,-1086.3461,3211.2988,1006.42731,-1086.55165,3139.19804,1016.89755,-1021.5158,3128.95068,1019.55765,-1021.58532,3120.82083,1021.95634,-1021.72012,3255.34045,1023.07561,-814.75328,3143.4343,1039.68395,-514.19264,3197.83763,1090.20956,-1010.60342,3150.0368,1101.58031,-925.9649,3445.87325,1277.73743,-655.19114,3078.22525,1265.94717,-220.39289,3553.1362,1563.27347,-630.4814,2847.52215,1143.43379,-201.36869,3496.34592,1851.62627,-614.35808,3087.89357,964.08119,-87.65861,3497.99531,1937.94852,-692.84217,3149.84183,924.93704,-188.13797,3456.73828,1928.34551,-797.85181,3168.23851,934.56395,-119.34839,3449.92875,1905.0983,-651.49638,3155.07644,959.74204,-85.98942,3418.71978,1845.36365,-84.00066,3195.91756,1863.06015,83.89939,3516.97443,2275.81705,-93.4245,3237.98229,2294.46689,181.58021,3581.49628,2706.66534,392.62211,3306.60012,2702.96281,821.31036,3554.10242,2755.47574,407.07819,3351.84776,2756.70799,855.73608,3639.50553,2831.26822,-191.17849,3254.21634,2815.3995,357.19226
Boy_(135).jpg,boys photos,4000,6000,1511.89792,1529.77717,-1019.27471,1580.65534,1410.80216,-1001.70422,1620.58854,1403.39345,-1001.96469,1663.64098,1395.03434,-1002.30658,1493.0253,1424.77128,-919.25794,1476.29189,1424.91138,-919.41553,1463.71126,1424.66569,-920.15451,1783.15842,1414.31612,-649.43433,1513.36014,1443.42765,-281.7063,1615.76462,1607.82874,-877.20114,1500.10014,1620.12184,-769.57464,2257.35521,1980.66759,-307.41897,1279.41918,2000.16367,-190.19605,2392.84587,2745.58854,70.14386,1117.85829,2744.55303,58.42519,2392.99035,3314.76045,-135.87162,1291.56637,3316.19346,-283.50553,2397.78399,3535.18939,-261.9403,1330.42622,3482.36024,-419.73507,2348.98663,3508.45742,-440.29051,1414.10398,3446.35499,-517.39067,2326.56336,3443.40634,-200.86658,1424.58034,3391.81173,-323.00299,2159.79481,3356.52781,51.78538,1606.93097,3433.36129,-53.19608,2245.54968,4416.35299,-484.84668,1867.93447,4546.57423,-282.38004,2189.65125,5510.4847,-203.38608,2083.48417,5516.36732,118.38017,2136.13844,5705.83534,-231.04414,2073.71473,5725.18051,109.3669,2389.77361,5803.1466,-1083.7307,2158.97679,5822.06118,-731.62198
Boy_(136).jpg,boys photos,4000,6000,2356.55046,2504.45312,-2104.02679,2408.65254,2430.98617,-2069.76748,2436.55562,2427.98674,-2069.80658,2464.91528,2425.16559,-2069.8359,2342.70191,2435.7546,-2012.4898,2325.47235,2435.45043,-2012.78114,2307.3678,2436.01316,-2013.22389,2534.13773,2442.94649,-1548.68126,2329.86522,2446.85286,-1305.97627,2419.46936,2567.03925,-1889.32621,2327.12412,2569.98128,-1818.13276,2839.2992,2884.32026,-1176.36883,2095.69216,2800.68952,-778.76514,2911.0167,3452.81696,-982.61088,1958.81915,3362.31959,-441.15186,2838.56535,3969.31922,-1408.83017,1807.65605,3875.63217,-872.66684,2845.51477,4124.93169,-1575.4317,1708.42946,4018.91005,-1018.70966,2786.98683,4115.3487,-1759.02104,1739.52234,4031.72565,-1252.73752,2764.96625,4056.30505,-1484.37929,1803.76554,3988.29031,-986.59986,2659.4367,3935.63175,-12.8787,2254.4651,3931.69534,12.23867,2606.63629,4721.58408,183.8508,2398.39888,4723.03677,32.32956,2566.95747,5488.60681,1058.96735,2597.75639,5382.75254,989.62271,2499.06659,5592.70763,1103.1363,2615.47184,5494.54236,1047.95468,2670.47334,5731.22478,315.39959,2569.69404,5707.54552,258.20488
Boy_(137).jpg,boys photos,3000,4000,1473.16539,1468.30869,-2226.95804,1634.23043,1261.23214,-2070.02807,1721.80581,1253.01886,-2068.15374,1818.17669,1249.94087,-2068.1203,1465.25735,1271.18206,-1908.68586,1427.41209,1266.73985,-1907.21387,1390.23283,1261.48582,-1909.81793,2028.02253,1341.48502,-1046.81137,1457.02913,1351.22252,-191.30181,1600.86143,1649.21379,-1878.83645,1423.91539,1642.19809,-1644.72002,2621.67853,2214.88595,-732.24449,1248.87729,2189.44669,515.57426,0.0,0.0,0.0,400.43825,1534.81126,231.80375,2347.07308,1112.05304,1122.20487,1248.73513,880.71418,1795.63648,2158.1406,884.54866,1216.21451,1400.62979,738.68203,1636.96164,2193.6999,999.79711,1726.36914,1469.15531,788.74159,2304.35371,2223.7004,1126.30844,1298.06605,1449.54702,888.30805,1952.42089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(138).jpg,boys photos,3456,5184,1654.53648,977.26813,-1713.7438,1698.8106,898.30793,-1629.54121,1732.92696,898.20535,-1629.51021,1761.07537,898.10493,-1629.68047,1599.08413,902.9862,-1614.17656,1567.96611,908.36017,-1613.98869,1535.27388,913.44692,-1613.81319,1797.77232,932.89818,-990.76025,1502.82144,957.71321,-932.95885,1728.61015,1063.67114,-1456.49285,1596.43113,1071.28304,-1439.10019,2113.7812,1440.83728,-667.85516,1271.2339,1436.14958,-533.78085,2281.81682,2159.1218,-419.82673,1076.45444,2088.48735,-374.61285,2172.78232,2815.42854,-888.00393,1193.82056,2608.87057,-840.03341,2159.53548,3013.82762,-1092.48301,1197.85463,2790.97473,-1031.81005,2088.30597,2982.86585,-1270.78813,1284.64367,2763.03272,-1154.91752,2072.34888,2915.44351,-950.78574,1300.02625,2709.09719,-894.21165,1953.70621,2764.76028,-19.6399,1481.47329,2783.36862,18.25113,1816.61641,3816.13994,-386.61316,1544.2308,3747.769,-476.56137,1742.83793,4638.68835,684.68356,2031.05457,4478.48389,616.9206,1635.9298,4791.16063,743.99922,2125.73048,4504.11465,691.99566,1766.3692,5024.78709,-91.62231,2027.98753,4947.31237,-20.70456
Boy_(139).jpg,boys photos,3024,4032,1588.12534,1290.25776,-5466.20445,1704.61769,1130.71835,-5350.09459,1766.49633,1127.58065,-5350.31088,1822.59218,1125.68785,-5352.88369,1487.70206,1129.38935,-5338.19233,1416.92313,1125.56456,-5339.6898,1370.71809,1125.46266,-5341.16059,1932.72082,1161.27423,-4193.06043,1299.69998,1172.84917,-4095.00204,1712.85612,1449.3379,-4975.90315,1466.47494,1452.94327,-4949.87694,2464.07135,2025.56593,-3222.96572,809.43401,2055.80374,-3192.53,2699.96663,3254.04647,-2889.05206,642.07771,3197.51965,-2754.74472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2075.32229,3728.73728,-91.15449,1199.18847,3725.7135,93.93263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy_(14).jpg,boys photos,4000,6000,1951.56622,1376.79362,-2422.14251,1982.20205,1265.20532,-2427.77157,2017.73119,1250.91934,-2427.82855,2054.6546,1237.83034,-2428.03907,1897.96901,1295.56686,-2229.73514,1879.87828,1300.28003,-2229.75659,1860.55481,1304.39794,-2230.04508,2149.64461,1233.05851,-1948.26984,1882.74777,1312.44153,-1042.54746,2051.67365,1438.43615,-2204.65183,1942.24811,1470.00736,-1945.17457,2524.83726,1709.71835,-1929.68643,1938.10952,1801.41306,277.02838,2894.16766,2446.34897,-2055.13644,1845.15166,2524.31452,832.65865,2447.32523,2970.22247,-2426.76473,1694.54241,3116.24193,-159.23269,2357.50437,3161.59415,-2694.04483,1648.14949,3292.5539,-333.79102,2265.46144,3078.68028,-2745.83817,1662.72771,3281.78287,-596.56173,2267.8287,3025.63691,-2420.1777,1692.58893,3228.79136,-295.79741,2281.34608,3101.21298,-893.6758,2013.94701,3097.85771,893.15808,2098.83308,4159.8351,-869.20637,2130.93519,4108.91104,993.86311,2042.89651,5157.60827,-258.9713,2752.18248,4897.54343,1748.68309,2112.73003,5339.50281,-258.39067,2924.33429,4943.73536,1777.0009,1580.7234,5404.13761,-1209.29849,2543.00737,5288.57517,1184.50248
